字段1,字段2,字段3,字段4,文本,文本1
"
							:上汽集团(600104)上市公司接受机构调研时，调研情况按规定应当公布的，为何贵司一年接受多次机构调研，却不对外发布调研情况，请问是不是涉嫌违反信息公平公开？
						","
							尊敬的投资者，您好，公司严格按照相关规定及要求履行信息披露义务，谢谢您的关注。
						",2022年05月27日 14:00,2022年06月02日 17:37,上汽集团,(600104)
"
							:上汽集团(600104)公司目前布局了国产自主品牌智己、飞凡、MG、荣威、五菱、大通、宝骏、上汽红岩、上汽轻卡、申沃客车。唯独没有用“上汽汽车”作为独立品牌产出汽车。从目前布局结构看，应该以上海汽车集团股份有限公司为主体成立“上汽汽车”推出轿车、SUV车型。然后“上汽汽车”定位同保时捷、迈巴赫、一个阵营。而且你们目前也具备这样的制造实力。这样可以拉动整体的市场效应，资本效应
						","
							尊敬的投资者，您好，感谢您的关注和建议。
						",2022年05月27日 12:31,2022年06月02日 17:37,上汽集团,(600104)
"
							:上汽集团(600104)董秘您好！
      基于公司的基本面，本人长期投资公司的股票，近几年市值与公司的基本面严重背离，是否有同行为竟争而恶意做空上汽，尽管高层基本不持公司的股票，但这会严重影响公司形象从而影响经济，而中小投资者长期很难获取投资正收益，也客观存在反面广告效果，公司应该有应对做空方面的对策。谢谢！
						","
							尊敬的投资者，您好，面对公司股价与内在价值的背离，公司一方面继续保持大手笔分红，2021年度的每股现金分红要比2020年度增长10%，股息率已超过4%；同时，通过持续回购和大股东增持，来缓解股价短期的下行压力。另一方面，公司继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，让资本市场看到一个更具科技魅力和创新活力的“新上汽”。
						",2022年05月27日 11:22,2022年06月02日 17:37,上汽集团,(600104)
"
							:上汽集团(600104)董秘您好！
     我是贵公司长期投资者，由于看好公司的基本面而一直持有公司的股票，但近几年股票一直下跌，最近汽车板块涨幅很大，而公司的股票总是垫底，我想是否有同行机构在做空上汽集团，这样市值从大战略上讲也会影响公司经营，尽管公司高层基本不持股，希望公司能找些原因，让公司的市值符合公司的基本面，为公司腾飞做好基础性工作，谢谢！
						","
							尊敬的投资者，您好，感谢您的关注和建议。
						",2022年05月27日 11:04,2022年06月02日 17:36,上汽集团,(600104)
"
							:上汽集团(600104)华域汽车最为贵司的控股公司，它的财务报表会并表到上汽的报表里吗，如果并表，华域汽车是否算是重复上市？
						","
							尊敬的投资者，您好，华域汽车在公司合并报表范围内，感谢您对公司的关注。
						",2022年05月26日 16:25,2022年06月02日 17:36,上汽集团,(600104)
"
							:上汽集团(600104)上海这么缺钱低于净值上海国际不断打压股价减持？上汽回购增持低于净值这么多还磨磨唧唧？难道这净值是假的？还是骨子里透出小气？看深圳多务实大气刺激给大额补助，而上海国际却在净值下不停打压套现，这两地的差距太大了。这波板块反弹30%-40%而上汽8%不到，涨的慢跌的快这还是在回购加增持的情况下，这就是所谓的板块“龙头”？请正面回答不要回复空话套话
						","
							谢谢关注。
						",2022年05月26日 12:48,2022年06月02日 17:35,上汽集团,(600104)
"
							:上汽集团(600104)上汽奥迪到四月底销量有多少？请回复具体的数量不要回复还在爬坡目前正处于产能和销量的起步阶段啥的。A7L去年底就发布了吧？到现在已经快半年了？这销量有没有A6的零头？请正面回答不要回复空话套话
						","
							尊敬的投资者，您好，上汽奥迪A7L目前正处于产能和销量的起步阶段，且受到上海疫情的影响，生产供应受到制约，随着疫情后的生产恢复，以及Q5-etron、C级SUV等重磅新品的投放，上汽奥迪的销量将进一步提升。
						",2022年05月26日 12:47,2022年06月02日 17:35,上汽集团,(600104)
"
							:上汽集团(600104)年报为什么推迟了，是有啥大利空么。公司是否打压股价回购股票，公司股价这样到处都是对公司不好的消息，公司管理层看不见吗
						","
							尊敬的投资者，您好，公司经营情况敬请查阅公司2021年年度报告。
						",2022年05月26日 11:08,2022年06月02日 17:35,上汽集团,(600104)
"
							:上汽集团(600104)请问公司分拆子公司上市，是否有计划让部分股东选择转持新公司的股份？谢谢！
						","
							尊敬的投资者，您好，敬请查阅相关公告。
						",2022年05月26日 09:20,2022年06月02日 17:35,上汽集团,(600104)
"
							:上汽集团(600104)请问这几年贵司接受过几次机构调研？是否可以给出具体数据？是不是贵司高管自以为是，一副高高在上看人低的态度，让各大机构连调研都不屑于调研贵司了？资本的力量是恐怖的，希望贵司真正重视资本市场，多邀请点机构对贵司进行调研，多相机构展示贵司优秀的一面。得到资本的认可。维护好自身的企业形象，别再让失望投资者到处蓄意摸黑贵司。
						","
							尊敬的投资者，您好，相关信息敬请查阅公司年度报告，今年年初至今，公司通过线上和线下方式，共计接待近60次机构调研，2300多人次。
						",2022年05月25日 16:00,2022年06月02日 17:35,上汽集团,(600104)
"
							:上汽集团(600104)上汽集团市值的摆烂状态，及面对消费者的种种摆烂状态是否要和媒体和资本硬干到底，把上汽多年的口碑干烂，让投资者口口相传贵司的臭口碑？另外贵司至始至终没有回答投资者的问题：增持和回购是否存在利益输送和烟雾弹作用掩护上海国际减持，如今的上汽全网有一家媒体和网友说贵司好的吗，全是黑的，贵司就无一点半点的危机感吗！陈虹老矣，是否早些退休。
						","
							尊敬的投资者，您好，面对公司股价与内在价值的背离一方面，公司继续保持大手笔分红，2021年度的每股现金分红要比2020年度增长10%，股息率已超过4%；同时，通过持续回购和大股东增持，来缓解股价短期的下行压力。另一方面，公司继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，让资本市场看到一个更具科技魅力和创新活力的“新上汽”。
						",2022年05月25日 14:41,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)请问上汽集团董事长任期是多久？陈虹还没到退休年龄？上汽需要新鲜血液引领，需要有魄力有眼界的执掌人
						","
							谢谢关注
						",2022年05月25日 13:33,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)自从陈虹董事长灵魂论后，上汽集团市值缩水一半，眼看就要被广汽集团超越，请问你们拿什么拯救上汽，拯救投资者
						","
							尊敬的投资者，您好，面对公司股价与内在价值的背离，一方面，公司继续保持大手笔分红，2021年度的每股现金分红要比2020年度增长10%，股息率已超过4%；同时，通过持续回购和大股东增持，来缓解股价短期的下行压力。另一方面，公司继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，让资本市场看到一个更具科技魅力和创新活力的“新上汽”。
						",2022年05月25日 13:27,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)整车板块，上汽集团是唯一一个破净的股票，天天都是跌前几名，涨倒数，这是为什么？上海国际减持完了吗？
						","
							尊敬的投资者，您好，面对公司股价与内在价值的背离，一方面，公司继续保持大手笔分红，2021年度的每股现金分红要比2020年度增长10%，股息率已超过4%；同时，通过持续回购和大股东增持，来缓解股价短期的下行压力。另一方面，公司继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，让资本市场看到一个更具科技魅力和创新活力的“新上汽”。
						",2022年05月25日 13:27,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)集团重要盈利的金融板块对集团的归母利润贡献降低，究其原因主要是合作的贴息银行通过自身低的资金成本和恶意价格战来抢市场，例如凯迪拉克的厂家金融份额已跌破50%。但这些银行的信用卡基盘并没有对上汽销量提供实质性帮助，他们的上汽金融分期客户，推的都是BBA品牌，因为贷款额度更高，银行赚取的利润更高，所以现在很多意识过来的厂商都觉得被坑，都开始调整了，不再贴息银行了。作为看好上汽的投资者非常担心了
						","
							尊敬的投资者，您好，感谢您的关注和反馈。
						",2022年05月25日 12:15,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)长安，海马，长城，广汽的氢能汽车相继问世，贵司只见雷声，请问贵司氢能汽车什么时候发布什么时候上市，
						","
							尊敬的投资者，您好，公司已实现多品种燃料电池车商业化落地，已相继推出燃料电池轿车、MPV、轻客、大客车、轻卡、重卡等多款乘用车和商用车产品。
						",2022年05月25日 11:10,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)董秘好，对比2020和2021年财报，发现在员工构成中，其他人员增长较快，可否知道其他人员具体包括哪些类型的员工？谢谢。
						","
							尊敬的投资者，您好，其他人员指无法归类到其他“专业构成类别”的人员，变动原因主要因结合公司人员分类优化的需要，对人员统计口径进行了适应性调整所致。
						",2022年05月25日 09:37,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)请问未来的规划是什么，五月份销量能否达到去年同期水平？
						","
							尊敬的投资者，您好，公司发展战略和经营计划敬请查阅2021年年度报告，目前上汽集团在上海的整车基地产能正在快速恢复，力争5月份产销能够接近去年同期水平，努力减轻疫情造成的损失影响。
						",2022年05月24日 09:46,2022年06月02日 17:33,上汽集团,(600104)
"
							:上汽集团(600104)董秘，您好！
俄罗斯空出一块巨大的市场，请问你们还没有开始行动？
据报道，在俄罗斯和北欧，越来越多的富豪人群选择购买我国BYD。
						","
							尊敬的投资者，您好，公司当前在俄罗斯没有业务。
						",2022年05月24日 09:41,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)请问公司2021年派息分红啥时候进行呢？
持有上海汽车股票的股民能否在购买汽车的时候有便利优惠呢？
						","
							尊敬的投资者，您好，公司2021年度利润分配方案将在年度股东大会审议通过后2个月内实施，敬请关注相关公告。
						",2022年05月24日 09:26,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)董秘好，上汽集团2021年年报中，其他应付款项下，销售佣金和折扣项变动比较明显，请问该项变动是因为什么引起的？是销售渠道改革？还是其他原因。谢谢。
						","
							尊敬的投资者，您好，主要系公司整体的促销力度较上年有所下降。
						",2022年05月23日 14:57,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)请问上海国际和大股东同为上海国资委的下属单位，上海国际减持是不是应该比照持股5%以上的股东减持进行公告？
						","
							尊敬的投资者，您好，公司严格按照相关规定及要求履行信息披露义务，感谢您的关注。
						",2022年05月23日 14:14,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)恳请上汽领导们居安思危，做好市值管理，维护企业量好的形象，比亚迪今年销量大涨就是个很好模板。不要高高在上，自以为是。还以为自己是行业龙头，最终被市场淘汰。当然作为一名小小散户，上汽高高在上的领导层也不会在意我们说的话。不
						","
							尊敬的投资者，您好，感谢您的鞭策和建议。
						",2022年05月23日 13:53,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)20号股东大会一开，除了上汽贵司的自我陶醉的发表未开的规划，无实质性的释放对如今市值的低迷改变的策略周一的股价和21年股东大会后一样的走势，贵司的股东增持计划也成了贵司实际控股人（上海国际的控股人）套现的烟雾弹。贵司请给中小投资者一个交代。是否贵司要发展国际市场，而放弃了国内市场，贵司无视投资者利益表现出了这一点。水能载舟亦能覆舟。
						","
							谢谢关注。
						",2022年05月23日 12:58,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)比亚迪也和华为合作开发华为自动驾驶平台的汽车，长安，北汽，广汽合作汽车相继开卖，其他车企也在陆续加入鸿蒙阵营，而贵司牛气哄哄的车广大国人都不看好，贵司的一意孤行犹如当年诺基亚开发芒果手机系统如出一辙。特斯拉可以做汽车界的苹果与安卓抗衡，而你不行，打一人的脸让一个企业活起来。请董秘转告贵司高层，设立一个新系列，与华为合作起来。
						","
							尊敬的投资者，您好，上汽与华为已有多年的战略合作，上汽与华为、上港等企业合作实现了上汽洋山港5G智能重卡项目的落地，今年公司飞凡汽车R7搭载了华为视觉增强AR-HUD平视系统，上汽和华为还将持续战略合作伙伴关系，共同探索建设智能出行生态。
						",2022年05月23日 12:52,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)请问Q4 Sportback e-tron是由上汽奥迪进入生产吗？如果是，什么时候能上市销售？希望上汽加快新车型的推广和推出力度。努力提升股价回报股东的长期支持！最近上汽的股价表现确实太令人失望了。
						","
							尊敬的投资者，您好，感谢您的关注和建议。
						",2022年05月23日 11:57,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘，新源动力是国内最早通过自主创新所开发的技术，代表了国内燃料电池电堆及系统最先进水平，也拥有国内最完善了燃料电池产业化平台，更是突破了国外垄断自主研发了质子交换膜，关键是新源动力贵公司的控股公司，希望公司可以积极辅导新源动力上市好吗 可以让国人知道新源动力的强大吗
						","
							谢谢关注。
						",2022年05月23日 11:45,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘，衷心的希望公司可以发展的越来越好，望公司可以跟汽车零部件龙头腾龙股份强强联手 打造出一个更好更棒的上汽集团！超越特斯拉，比亚迪，法拉利 保时捷等一众企业！也建议捷氢科技可以多跟燃料电池龙头新源动力一起研发生产新的燃料电池，然后生产国际顶尖的燃料电池汽车可以吗
						","
							尊敬的投资者，您好，感谢您的关注和建议。
						",2022年05月23日 11:45,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)董秘 你好 公司提到今年销售目标是600万部车，请问公司现在还有信心做到吗？第二公司还在谈芯片偏紧，可现在行业整车库存高企，请问芯片偏紧是不是只是我们上汽，其它企业生产早就不受制于芯片了？
						","
							尊敬的投资者，您好，公司目前各项工作仍按年初提出的销量目标进行滚动安排，力争全年销量增速跑赢大盘。
						",2022年05月23日 11:16,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘，公司旗下的捷氢科技马上要上市了，请问公司什么时候也辅导一下燃料电池龙头新源动力上市？新源动力也是公司的控股公司啊
						","
							谢谢关注。
						",2022年05月23日 09:48,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)尊敬的董秘，请问燃料电池龙头新源动力也是公司的控股公司吗  捷氢科技有一部分技术是从新源动力那边引进的吗
						","
							谢谢关注。
						",2022年05月23日 09:46,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)董秘，燃料电池龙头新源动力还在上市中吗？还是停止上市了？为什么这么久都没有进展？公司是新源动力的大股东，也要关心一下新源动力的上市情况啊
						","
							尊敬的投资者，您好，请咨询相关公司，谢谢。
						",2022年05月23日 09:29,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)董秘，请问公司持有燃料电池龙头新源动力多少股权？公司有使用新源动力的产品或者技术以及专利吗
						","
							尊敬的投资者，您好，截至目前公司间接持有新源动力约11.96% 的股份，感谢您的关注。
						",2022年05月23日 09:29,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)董秘，新源动力未来上市市值必将破千亿！建议公司及时增持新源动力，或者直接收购腾龙股份可以吗
						","
							谢谢关注。
						",2022年05月23日 09:29,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)董秘，贵公司是国企，也是新源动力的大股东，那么新源动力也算是有国资入股对吗？公司会帮新源动力发展的越来越好吗？
						","
							尊敬的投资者，您好，请询问相关公司，谢谢。
						",2022年05月23日 09:29,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)您好，贵司领导，智己L7，大概什么时候交付？
						","
							尊敬的投资者，您好，智己L7全国试驾已开启，后续将陆续交付。
						",2022年05月23日 09:22,2022年06月02日 17:30,上汽集团,(600104)
"
							:上汽集团(600104)董秘好，看上汽集团2021年年报，其中库存项下库存商品账面价值大幅减少，但看整车去年是补库状态，华域的库存也没有明显下降，那库存商品减少自哪里呢？谢谢。
						","
							尊敬的投资者，您好，2021年报库存商品账面价值下降主要系整车库存下降。2021年公司整车批售546.4万辆，但零售达到581.1万辆。
						",2022年05月23日 09:12,2022年06月02日 17:22,上汽集团,(600104)
"
							:上汽集团(600104)董秘您好，有几个建议向公司提出，望转达给管事的
1：每个月新能源车的销量能否把每款车的销量单列出来，一目了然
投资者会误认为新能源销量全部是 五菱宏光mini创造的
2：每年几百亿的研发投入，产出在哪里这里面存不存在资源浪费，贪污腐败！
3：捷氢科技上市要向上汽集团股东配股，弥补上汽集团股东这几年的损失！
4∶随机抽取一定数量股东免费半年或一年使用飞凡R7等一系列新能源车，增加上汽新能源曝光率！
						","
							尊敬的投资者，您好，感谢您的建议。
						",2022年05月20日 16:13,2022年06月02日 17:22,上汽集团,(600104)
"
							:上汽集团(600104)建议成立“上汽”独立品牌上汽汽车进行运营；涵盖轿车、SUV车型。
						","
							尊敬的投资者，您好， 感谢您的建议。
						",2022年05月20日 13:21,2022年06月02日 17:22,上汽集团,(600104)
"
							:上汽集团(600104)上汽集团过去市值第一，如今比亚迪市值是上汽集团的4倍，长城汽车是上汽的1倍多，眼看广汽集团市值要追上上汽集团了，请问上汽集团是怎么了？陈虹董事长有什么要说的？不能老怪二级市场
						","
							尊敬的投资者，您好，面对公司股价与内在价值的背离，一方面，公司继续保持大手笔分红，2021年度的每股现金分红要比2020年度增长10%，股息率已超过4%；同时，通过持续回购和大股东增持，来缓解股价短期的下行压力。另一方面，公司继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，让资本市场看到一个更具科技魅力和创新活力的“新上汽”。
						",2022年05月19日 13:33,2022年06月02日 17:22,上汽集团,(600104)
"
							:上汽集团(600104)建议贵司复活skd，mg等复古车型，绝对大卖，年轻人群里买车多数还是看外表。特别是电车，另外贵司的凤凰牌也可以复活一下。你看看长城抄袭的那些复古车型个个都火了。你看你们所谓的环宇之光这些名曰未来科技？其实真的丑的要死。你们不烦弄个网络投票，看看消费者喜欢什么样车型。不要闭门造车。
						","
							尊敬的投资者，您好，感谢您的建议。
						",2022年05月19日 09:35,2022年06月02日 17:21,上汽集团,(600104)
"
							:上汽集团(600104)上海国际减持完成没有，还是公司股东吗？减持完了会不会又划拔股份继续减。
						","
							尊敬的投资者，您好，敬请查阅公司相关公告和定期报告。
						",2022年05月18日 13:42,2022年06月02日 17:20,上汽集团,(600104)
"
							:上汽集团(600104) 荣获69个月新低，有请陈虹发表下讲话，割韭菜要有个度，都是都割成这样了还割！请问陈虹，上汽如同这次疫情一样让全国人民对你看个透吗？拿什么再让股东去买你上汽的产品？你让无数上汽股东粉转黑，多少股东论坛及第三方车评软件说此生不买上汽车，也不推介买上汽车，这一年股市和新能源汽车销量来看，陈虹，人要知耻而后勇而不是不知羞耻，成为干饭人。请正面回答别谢谢关注回复套话空话
						","
							尊敬的投资者，您好，面对公司股价与内在价值的背离，一方面，公司继续保持大手笔分红，2021年度的每股现金分红要比2020年度增长10%，股息率已超过4%；同时，通过持续回购和大股东增持，来缓解股价短期的下行压力。另一方面，公司继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，让资本市场看到一个更具科技魅力和创新活力的“新上汽”。
						",2022年05月18日 12:53,2022年06月02日 17:20,上汽集团,(600104)
"
							:上汽集团(600104)公司复工复产进度如何？近期国内汽车销量数据也偏弱，是否会对公司库存消化产生不利影响？
						","
							尊敬的投资者，您好，目前上汽集团在上海的整车基地产能正在快速恢复，力争5月份产销能够接近去年同期水平，努力减轻疫情造成的损失影响。目前公司库存处于合理水平。
						",2022年05月17日 15:29,2022年06月02日 17:20,上汽集团,(600104)
"
							:上汽集团(600104) 上汽集团如同汽车行业里面的中国男足，输完比亚迪输长城，输广汽，再输下去要输给江淮了，就服陈虹这种不言输的精神。研发费用200多个亿，除了一个低端的五菱一个能打的没有，搞不过新势力连传统企业广汽也不如。陈虹还很傲娇要去跟BBA对比，请问上汽管理层哪来的自信？请正面回答不要谢谢关注回复套话空话
						","
							尊敬的投资者，您好，上汽把握“数据决定体验、软件定义汽车”的行业变革趋势，去年实现了智己、飞凡、享道Robotaxi以及洋山港5G智能重卡“四大标志性战略项目”的攻坚落地，并以此为载体平台聚力打造“七大技术底座”；今年，公司设立了“上汽集团创新研究开发总院”，并通过实施“项目合伙人”等市场化激励机制，着力打造“技术创新、团队创业、个人成长”三者有机融合的研发平台；目前，上汽创新研究开发总院正整合集团内外部创新生态资源，加快推进“七大技术底座”的落地应用，并发挥前瞻技术“策源地”作用，不断优化滑板平台CTC、一体化铸造、固态电池、芯片国产化等前瞻技术，解决“卡脖子”技术方案，着手一体化热管理、集成式驱动电桥等面向未来的模块化方案储备；同时，积极筹划群体仿生智能、低碳材料等前沿技术布局。这些创新转型的前瞻布局和技术储备，将成为上汽在新赛道竞争中不断跑出“加速度”的重要实力底蕴。
						",2022年05月17日 15:16,2022年06月02日 17:18,上汽集团,(600104)
"
							:上汽集团(600104)董秘，贵公司会使用控股公司新源动力的产品吗
						","
							谢谢关注
						",2022年05月17日 14:56,2022年06月02日 17:18,上汽集团,(600104)
"
							:上汽集团(600104)董秘你好，近来上汽基本上每天都大幅落后板块，连板块里的st都不如。即便一天增持了3个亿也无法领涨板块，品牌形象严重受辱。现在上汽的品牌形象被散户股东们骂的一文不值，堪比茅坑里的石头。希望贵司能真正重视股东利益，注意企业维护企业形象。上海国际无脑减持太愚蠢，手握如此多的筹码，完全可以合理合法的拉高再减持，希望贵司能与上海国际积极沟通，不要无脑减持，造车国有资产流失。
						","
							尊敬的投资者，您好，非常理解您对公司股价表现的不满，公司也正在积极努力提振投资者信心，一方面，公司继续保持大手笔分红，2021年度的每股现金分红要比2020年度增长10%，股息率已超过4%；同时，通过持续回购和大股东增持，来缓解股价短期的下行压力。另一方面，公司继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，让资本市场看到一个更具科技魅力和创新活力的“新上汽”。
						",2022年05月17日 11:40,2022年06月02日 17:18,上汽集团,(600104)
"
							:上汽集团(600104)贵司研发产出比如此之低，贵司有应对的方法是什么？同样的比亚迪长城那个产出比不比上汽强的多。智能化来临不变则死的时代来临上汽又有那些应对措施？是否需要引入鲶鱼来让上汽焕发新活力？
						","
							尊敬的投资者，您好， 上汽把握“数据决定体验、软件定义汽车”的行业变革趋势，去年实现了智己、飞凡、享道Robotaxi以及洋山港5G智能重卡“四大标志性战略项目”的攻坚落地，并以此为载体平台聚力打造“七大技术底座”，包括“上汽星云”纯电专属系统化平台、“上汽珠峰”油电一体化整车架构、“上汽星河”电氢一体化整体架构等三大整车技术底座，以及蓝芯动力总成系统、平台化魔方电池系统、绿芯电驱动系统、“银河”全栈智能车解决方案等四大关键系统技术底座。今年，公司设立了“上汽集团创新研究开发总院”，并通过实施“项目合伙人”等市场化激励机制，着力打造“技术创新、团队创业、个人成长”三者有机融合的研发平台。目前，上汽创新研究开发总院正整合集团内外部创新生态资源，加快推进“七大技术底座”的落地应用，并发挥前瞻技术“策源地”作用，不断优化滑板平台CTC、一体化铸造、固态电池、芯片国产化等前瞻技术，解决“卡脖子”技术方案，着手一体化热管理、集成式驱动电桥等面向未来的模块化方案储备；同时，积极筹划群体仿生智能、低碳材料等前沿技术布局。这些创新转型的前瞻布局和技术储备，将成为上汽在新赛道竞争中不断跑出“加速度”的重要实力底蕴。
						",2022年05月16日 12:10,2022年06月02日 17:18,上汽集团,(600104)
"
							:上汽集团(600104)上汽股价持续低迷。上汽高层做了什么？每年百亿研发上汽又研发了什么？每年花那么多钱搞研发效果出来了吗？钱花了。是被贪腐了还是真的拿去研发了。同样的研发上汽每年那么多钱。专利没几个。上汽不应该做些什么吗？
						","
							尊敬的投资者，您好，公司的研发投入重点在新能源、智能网联、数字化等技术领域，创新转型成果敬请查阅公司2021年年报相关内容，公司2021年全年申请专利3662项（自主品牌申请专利618项），其中申请发明专利1487项，完成专利授权2811项（自主品牌完成专利授权568项），详见公司2021年社会责任报告。
						",2022年05月16日 12:10,2022年06月02日 17:18,上汽集团,(600104)
"
							:上汽集团(600104)董秘，新源动力开始给中国航天提供氢燃料电池发动机了吗
						","
							尊敬的投资者，您好，请向相关公司咨询，谢谢。
						",2022年05月16日 09:46,2022年06月02日 17:18,上汽集团,(600104)
"
							:上汽集团(600104)蔚来et7和你的智己L7发布时间不是差很多，但是蔚来之后发布了et5，es6 es7，然贵司的效率呢，L7都还没开卖，LS7影子看不到，飞凡r7连售价都没有，更不谈其它，这就是上海效率吗？196亿研发了什么？

						","
							尊敬的投资者，您好，感谢您的关注，智己L7和飞凡R7正按项目计划有序推进中。
						",2022年05月13日 20:01,2022年06月02日 17:18,上汽集团,(600104)
"
							:上汽集团(600104)公司有没有考虑过缩股方式进行市值管理？上交所有缩股的先例也允许进行缩股，青海贤成矿业股份有限公司在2014年6月25号进行过缩股！公司是否会争取做上交所有缩股记录的第二家上市公司？
						","
							谢谢关注。
						",2022年05月13日 11:57,2022年06月02日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)上汽5月20号急着开股东大会的目的是什么？那为什么连续发了将近十年年报预报推后？5月20号开股东大会分红除权日期会不会提前？上海到5月20号不一定解封，是怕外地的投资者过来问询？心虚？去年股东大会陈虹说要跟BBA对比，陈虹今年会不会大放厥词？请正面回答不要谢谢关注
						","
							尊敬的投资者，您好，公司2021年度利润分配方案将在年度股东大会审议通过后2个月内实施，敬请关注相关公告。
						",2022年05月13日 10:57,2022年06月02日 17:12,上汽集团,(600104)
"
							:上汽集团(600104)公司连年回购大股东又增持，肯定认为股价严重低估，那为什么不要约收购呢？
						","
							尊敬的投资者，您好，感谢您的关注。
						",2022年05月13日 09:10,2022年05月17日 17:28,上汽集团,(600104)
"
							:上汽集团(600104)一个世界规模前60强企业，为什么没有自己几款非常有竞争力和有高利润的产品?造汽车有造歼15和歼20难吗？有造飞机发动机难吗?为中国争口气吧！国家给你们那么多支持。学学长城和比亚迪吧，我已经相信你十几年了，耐心总有磨光时。忠言逆耳哈
						","
							尊敬的投资者，您好，感谢您的信任和支持，公司下属各整车企业均有具有竞争力和高毛利的产品，还将推出更多符合广大消费者需求的产品。
						",2022年05月13日 09:10,2022年05月17日 17:28,上汽集团,(600104)
"
							:上汽集团(600104)上汽大通是全资子公司吗
						","
							尊敬的投资者，您好，上汽大通是上汽集团的全资子公司。
						",2022年05月12日 17:03,2022年05月17日 17:28,上汽集团,(600104)
"
							:上汽集团(600104)大股东公告增持期间，同一控制人旗下的上海国际却在减持，请问这样操纵股价合法合理吗？
						","
							尊敬的投资者，您好，公司严格按照相关法律法规开展工作，并严格履行上市公司信息披露义务，敬请查阅相关公告和定期报告。
						",2022年05月12日 13:59,2022年05月17日 17:28,上汽集团,(600104)
"
							:上汽集团(600104)公司回购丶大股东增持都引起股价持续下跌，持续下跌过程中，上海国际却持续减持，这算不算是明修栈道，暗度陈仓配合上海国际和外资收割股东？无偿转让4％给上海国际目的是否是为了变相减持而不需公告？作为国企，用这种方式割韭菜是否合适？
						","
							尊敬的投资者，您好，公司严格按照相关法律法规开展工作，并严格履行上市公司信息披露义务，敬请查阅相关公告和定期报告。作为一家上市公司不存在打压股价的动机和行为，实现价值回归是我们共同的愿望和努力的方向，望予理解和支持。
						",2022年05月12日 11:48,2022年05月17日 17:28,上汽集团,(600104)
"
							:上汽集团(600104)上海国际和公司大股东同为上海国资委的全资子公司，上海国际所持股份为大股东无偿划转，双方理应为一致行动人，为什么上海国际减持不进行公告？
						","
							尊敬的投资者，您好，公司严格按照相关法律法规开展工作，并严格履行上市公司信息披露义务，敬请查阅相关公告和定期报告。
						",2022年05月12日 11:22,2022年05月17日 17:28,上汽集团,(600104)
