company_name,company_code,question,answer,ask_date
上汽集团,(600104),尊敬的董秘，您好。请问上汽集团是否有重大风险未报告？近期上汽集团股价低迷，管理层是否有对策应对？现在上汽集团似乎已非行业龙头，未来预计也不会是，这是否意味着对市长权威的挑战？对于这样的经营管理层，何时会有人员调整计划？,公司严格履行上市公司信息披露义务，未有应披露而未披露的事项。,2022年07月04日
上汽集团,(600104),上汽集团，现在新能源汽车占比越来越高，对贵公司目前的竞争优势有哪些影响？上汽集团拟如何应对？,上汽把握“数据决定体验、软件定义汽车”的行业变革趋势，去年实现了智己、飞凡、享道Robotaxi以及洋山港5G智能重卡“四大标志性战略项目”的攻坚落地。这些成果背后是上汽创新转型的技术支撑体系，该体系着重构建了软件开发、人工智能、大数据、云计算、网络安全“五大中心”。过去一年中，“四大标志性战略项目”作为载体平台，上汽成功自主开发并落地了“云管端一体化”智能车全栈1.0解决方案。同时，围绕新智能电动车，上汽以用户体验为核心，倾力打造了“七大技术底座”，其中包括：“上汽星云”纯电专属系统化平台、“上汽珠峰”油电一体化整车架构、“上汽星河”电氢一体化整车架构三大整车技术底座，以及蓝芯动力总成系统、平台化魔方电池系统、绿芯电驱动系统、“银河”全栈智能车解决方案四大关键系统技术底座。,2022年07月04日
上汽集团,(600104),上汽集团对华为的态度似乎较为冷淡，担忧技术受制于人。当前汽车市场正处于重大历史转折点，为何上汽集团的估值偏低？市场自有其逻辑。希望上汽集团能把握住机遇，避免成为下一个诺基亚。采用华为技术会是耻辱吗？国企效率方面，是否会导致在所有技术准备就绪时，市场份额已被瓜分殆尽？,上汽与华为已有多年的合作，双方及上港等企业共同实现了上汽洋山港5G智能重卡项目的落地。今年，飞凡汽车R7搭载了华为视觉增强AR-HUD平视系统。公司将继续拓展创新合作伙伴关系，共同探索建设智能出行新生态。,2022年07月01日
上汽集团,(600104),上汽集团近期是不是有重大事项未公布？上汽集团的回购和大股东的增持为何戛然而止？,公司于2020年7月和2021年9月启动了两期回购，今年5月开始大股东增持。公司在回购期限内根据市场情况灵活进行回购决策及实施，同时控股股东也将在增持股份计划的实施期限内择机执行增持。公司将持续关注控股股东增持公司股份的进展，并按照相关法规及时披露信息。,2022年07月01日
上汽集团,(600104),上汽集团股价大跌，请问上汽集团有无重大利空公布？比如破产之类？,公司经营业绩敬请查阅公司定期报告，公司严格履行上市公司信息披露义务，不存在应披露而未披露的事项。,2022年07月01日
上汽集团,(600104),上汽集团宣布回购和大股东增持后，迟迟不继续回购和增持的原因是什么？请上汽集团详细解答。择机回购很难说服投资者，因此请上汽集团不要再说择机回购。,公司于2020年7月和2021年9月启动了两期回购，今年5月开始大股东增持。公司始终遵循相关法规要求，在回购期限内根据市场情况灵活执行回购决策。同时，控股股东将在增持股份计划的实施期限内择机进行增持。公司将持续关注控股股东增持公司股份的进度，并按有关规定及时披露相关信息。,2022年07月01日
上汽集团,(600104),上汽集团最近发布的新车为何车机系统、平台各自为战，未能实现统一平台，集团内部都不统一战线！拿什么去对抗鸿蒙及其他战线平台，是为了做研发费用的账目吗？让190多亿有所出处？撇开合资品牌不说，国产自主品牌如飞凡、智己、MG木兰、荣威鲸、M8等，全都是各做各的系统和平台。,为把握“数据决定体验、软件定义汽车”的行业变革趋势，深化智己、飞凡、荣威、名爵等上汽自主品牌的协同发展，公司今年设立了“上汽集团创新研究开发总院”。该总院围绕新智能电动车，从用户体验出发，构建了“七大技术底座”：包括“上汽星云”纯电专属系统化平台、“上汽珠峰”油电一体化整车架构、“上汽星河”电氢一体化整车架构这三大整车技术底座，以及蓝芯动力总成系统、平台化魔方电池系统、绿芯电驱动系统、“银河”全栈智能车解决方案这四大关键系统技术底座。公司打造七大技术底座的主要目标是整合资源、共享平台，为各品牌稳固产品基础，并支持各品牌基于这些技术底座，发展各自独特的技术，以打造出更具成本优势、符合品牌调性的爆款产品。,2022年06月27日
上汽集团,(600104),如今上汽股价一塌糊涂，股友反水，由粉转黑，誓死黑死上汽，每天在各大app上水上汽，上汽怎么对面这样的事情,难以相信会有股东选择通过抹黑公司来推动股价上涨，若有人肆意损害公司形象和股东利益，我们应当共同挺身而出，毕竟众人拾柴火焰高。,2022年06月27日
上汽集团,(600104),上汽集团的年度分红为什么需要这么久的时间？上汽集团的办事效率具体是怎样的？,公司于7月8日发布了《2021年年度权益分派实施公告》，宣布2021年度权益分派股权登记日为2022年7月14日，现金红利发放日为2022年7月15日。,2022年06月27日
上汽集团,(600104),上汽集团去年研发190亿，新产品荣威IMAX 8ev、MG mulan、智己L7的设计、车机系统、辅助驾驶等表现各异，似乎未充分利用研发资金形成统一优势/各自为战；同行业对手比亚迪、特斯拉等公司，尽管产品线相对较少，却能做到将一个专利或优势设计应用于多款车型，集中资源实现重要突破。在新能源车企产品快速迭代的背景下，真诚期望上汽集团能够互相授权并交流研发成果，以加快新品上市速度和提升产品特色，尽早打造出爆款电动车。,为把握“数据决定体验、软件定义汽车”的行业变革趋势，深化上汽集团旗下智己、飞凡、荣威、名爵等自主品牌的协同发展，今年公司设立了“上汽集团创新研究开发总院”。该总院围绕新智能电动车，从用户体验出发，构建了“七大技术底座”：包括“上汽星云”纯电专属系统化平台、“上汽珠峰”油电一体化整车架构、“上汽星河”电氢一体化整车架构这三大整车技术底座，以及蓝芯动力总成系统、平台化魔方电池系统、绿芯电驱动系统、“银河”全栈智能车解决方案四大关键系统技术底座。公司打造七大技术底座的主要目标在于更好地整合资源、共享平台，强化各品牌的产品根基，并支持各品牌在技术底座基础上研发各自差异化技术，以打造出更具成本优势且彰显品牌个性的爆款产品。,2022年06月27日
上汽集团,(600104),上汽集团6月份交付了吧，何时再有新车发布？小康M5首月交付5000辆，上汽集团承载的灵魂产品至少首月交付量不应低于M5，请告知具体的销量数据，无需含糊其辞。另外，小康与华为合作开发的M5在智己之后发布，却抢先上市，这反映出上汽集团的办事效率较低。即将7月初，M7新车又将发布上市，而智己却一再拖延，已无信誉可言。请提供具体的销量数据，不要回复空话套话。,智己汽车6月18日开始陆续交付中。,2022年06月27日
上汽集团,(600104),上汽奥迪到六月底的销量有多少？请提供具体的数量，不要回复还在爬坡、目前正处于产能和销量起步阶段等信息。A7L去年底已经发布，至今已接近半年，其销量是否达到A6L的零头？为何发布半年后，上汽奥迪A7L还处于产能和销量的起步阶段？这是否反映了上汽集团的效率及管理水平？请不要频繁以疫情为借口，疫情能持续影响半年之久吗？作为上汽集团高端品牌突破的首批车型，上汽奥迪出现漏油问题，请给予正面回应，不要回复空话套话。,上汽奥迪A7L目前正处于产能和销量的起步阶段，且受到上海疫情的影响，生产供应受到制约。随着疫情后的生产恢复，以及Q5-etron、C级SUV等重磅新品的投放，上汽奥迪的销量将进一步提升。,2022年06月27日
上汽集团,(600104),请问上汽集团召开股东大会的时间确定了吗？,公司2021年年度股东大会已于2022年5月20日召开，详情敬请查阅相关公告。,2022年06月24日
上汽集团,(600104),上汽集团与宁德时代的关系是什么？上汽集团旗下的时代上汽和上汽时代分别是什么？上汽集团的新能源电池是否与宁德时代实现技术共享？,公司与宁德时代合资成立了上汽时代（电池）和时代上汽（电芯）两家公司。目前，时代上汽一期建成产能已达到26Gwh，并已于2021年启动二期16Gwh电芯产能建设，预计将于2022年底开始陆续投产。,2022年06月24日
上汽集团,(600104),上汽集团，公司有30亿为何不继续买自己的股票，难道上汽集团股价还虚高？即使上汽集团不买自己股票，多分红不香吗？上汽集团拿出30亿，由出资100万的人管理，是否合理？陈总所说的灵魂在哪里。,公司于2020年7月和2021年9月启动了两期回购，期间一直遵循相关法规要求，在回购期限内根据市场情况择机实施回购决策。,2022年06月23日
上汽集团,(600104),上汽集团股票滞涨，严重落后整车版块，甚至连ST股和亏损公司股票都不如。上汽集团和大股东所称的回购未能兑现承诺，上海国际在股价破净情况下持续减持。请问上汽集团有何重大利空消息？陈董已60多岁，为何未选择退休？,公司严格履行上市公司信息披露义务，未有应披露而未披露的事项。,2022年06月22日
上汽集团,(600104),上汽集团是否开通微博？如有开通，请问微博开通时间和微博名是什么？,公司于2012年5月开通了集团微博，“上汽集团发布”正式运营，敬请关注。,2022年06月22日
上汽集团,(600104),"上汽集团信誓旦旦回复称公司股价被市场低估，但掌握核心信息的上汽集团高管们居然没有一人增持一股，请上汽集团自圆其说一下吧！
上汽集团大股东的增持呢？上汽集团的回购呢？还是说上汽集团当前PE0.76是合理的？",公司于2020年7月和2021年9月启动了两期回购，今年5月开始大股东增持。公司始终遵循相关法规，在回购期限内根据市场情况灵活执行回购决策。同时，控股股东将在增持股份计划的实施期限内选择合适时机进行增持。公司将持续关注控股股东增持进展，并按照规定及时披露相关信息。,2022年06月21日
上汽集团,(600104),请问上汽集团与大疆集团合作是准备推出新的辅助驾驶系统吗？大概什么时候能推出？,上汽集团旗下上汽通用五菱与大疆集团早在2019年就开始了深度的战略合作规划，聚焦智能驾驶领域，已累计完成超过100万公里的成功路试。今年6月初，双方首个全球战略合作成果正式落地，全球首款搭载大疆车载系统的新能源量产车型即将上市。,2022年06月20日
上汽集团,(600104),上汽集团股东大会5.20通过的年度分配利润方案（分红）已过一个多月，何时进行分红？作为新能源汽车及智能驾驶领域的龙头企业之一，请介绍上汽集团新推出及即将推出的车型及其报价。上汽集团的无人驾驶网约车及平台是否能够在其他城市推出，或者是否可以加盟设立三四线城市的代理分公司？,"公司于7月8日发布了《2021年年度权益分派实施公告》，其中指出，2021年度权益分派股权登记日为2022年7月14日，现金红利发放日为2022年7月15日。

6月中下旬智己L7正式交付，上汽大通纯电MPV MIFA9于6月底上市，上汽奥迪Q5-etron上半年开放预订，下半年预计有更多新能源车型上市，包括飞凡R7、全新第三代荣威RX5混动车型、纯电MG MULAN、纯电MPV荣威iMAX8以及上汽通用凯迪拉克Lyriq等。详情请访问各品牌官网。

公司的Robotaxi项目首批60台自动驾驶出租车已于去年四季度在上海、苏州两地启动示范应用，至今总运营里程已接近60万公里，未来将在适宜的城市加快推广步伐。",2022年06月20日
上汽集团,(600104),上汽集团的车是否配备热管理系统？热管理系统对上汽集团的车子的重要性大吗？新能源汽车（这里假设也是指上汽集团）的热管理系统价格是以往的三倍多？,热管理系统是上汽每辆车的基本需求，各车型都配有热管理系统。,2022年06月17日
上汽集团,(600104),上汽集团如何应对日益崛起的国内造车新势力瓜分蛋糕？上汽集团在新能源车产品持续迭代方面的技术储备怎样？,上汽把握“数据决定体验、软件定义汽车”的行业变革趋势，去年实现了智己、飞凡、享道Robotaxi以及洋山港5G智能重卡“四大标志性战略项目”的攻坚落地，并以此为基础构建了“七大技术底座”，包括“上汽星云”纯电专属系统化平台、“上汽珠峰”油电一体化整车架构、“上汽星河”电氢一体化整体架构等三大整车技术底座，以及蓝芯动力总成系统、平台化魔方电池系统、绿芯电驱动系统、“银河”全栈智能车解决方案等四大关键系统技术底座。今年，公司设立了“上汽集团创新研究开发总院”，并通过实施“项目合伙人”等市场化激励机制，打造集“技术创新、团队创业、个人成长”于一体的研发生态。目前，上汽创新研究开发总院正整合集团内外部创新资源，全力推进“七大技术底座”的应用，并作为前瞻技术的“策源地”，不断优化滑板平台CTC、一体化铸造、固态电池、芯片国产化等关键技术，解决核心技术难题，同时储备一体化热管理、集成式驱动电桥等面向未来的模块化方案；同时，也在积极布局群体仿生智能、低碳材料等前沿技术领域。这些前瞻布局和技术储备将助力上汽在新赛道竞争中持续提升竞争力，实现发展“加速度”。,2022年06月09日
上汽集团,(600104),上汽集团与宁德时代合作的两家公司上汽时代和时代上汽，上汽集团在两家公司中各占多少比例？这两家公司有何区别？它们是否盈利？是否会并表计算入上汽集团的财务报表中？,上汽于2017年与宁德时代合资成立了上汽时代（电池）和时代上汽（电芯）两家合资公司，以确保上汽新能源汽车产品的电池供应。其中，上汽持有上汽时代的股份比例为51%，视作子公司并纳入上汽集团合并报表；而上汽在时代上汽的持股比例为49%，将其视为合联营公司，并采用权益法核算投资收益。,2022年06月06日
上汽集团,(600104),上汽集团今年是否会推出新款大通V系列商务车？之前看到有不少大通V80、V90、V100改装房车，但都是第三方公司采购上汽集团成车后自行改装，上汽集团是否会布局房车的成车产品线？,集团旗下上汽大通房车科技有限公司可实现包含B型房车、C型房车、RG20、皮卡房车、公路拖挂、营地拖挂等多平台产品的生产。,2022年06月09日
上汽集团,(600104),上汽集团有在做新能源汽车，但是新能源定位不够清晰，这个方面例如广汽埃安和大众ID系列就做得比较好，让消费者很清晰地知道新能源系列。上汽集团的飞凡智己中高端定位清晰，值得期待。上汽集团在中低端领域也需要实现谱系化发展。,荣威定位为“优品国民车”，以品质、舒适和空间为核心特色，主攻主流家用市场；在新能源产品领域，主力产品正加快“电驱化”进程，并持续提升电动车销量占比。名爵/MG定位为“个性化全球车”，以“智领风潮”和“国际风范”为品牌特色，全面迎合个性化消费趋势；在新能源产品方面，致力于研发满足C端年轻用户需求的纯电产品，以此推动品牌升级。智己定位为“高端豪华智能电动车”，其特色在于数据驱动、峰值体验以及用户共创。飞凡则定位为“中高端纯电智能移动空间”，主打科技时尚特色。,2022年06月06日
上汽集团,(600104),上汽集团有在做新能源汽车，但是新能源定位不够清晰，这个方面广汽埃安做得比较好。上汽集团旗下的飞凡智己中高端定位清晰，值得期待。上汽集团在中低端车型方面也应实现谱系化。,荣威定位“优品国民车”，以品质、舒适和空间为特色，主攻主流家用市场；在新能源产品方面，主力产品加快“电驱化”，并持续提升电动车销量占比。名爵/MG定位“个性化全球车”，以“智领风潮”、“国际风范”为特色，全面拥抱个性化消费潮流；在新能源产品方面，致力于打造满足C端年轻用户需求的纯电产品，带动品牌进阶。智己定位“高端豪华智能电动车”，以数据驱动、峰值体验、用户共创为特色。飞凡定位“中高端纯电智能移动空间”，以科技时尚为特色。,2022年06月06日
上汽集团,(600104),上汽集团6月份发布的1到3月投资者关系记录表是基于何种考虑？上汽集团市值已被几家车企超越，其回购和增持行动迟缓，面对投资者的询问，公司回应均是择机回购。对于股价过高问题，上汽集团又回复称作为上市公司并无打压股价的动机。多数投资者为何对此类问题执着，是因为上汽集团盈利能力在车企中位列第一，但股价却表现不佳，甚至不如部分亏损及ST企业，这种情况下，上汽集团如何让投资者相信价值投资的价值？,面对公司股价与内在价值的背离，公司继续保持大手笔分红并持续回购和大股东增持。公司坚持“长期主义”，在新能源、智能网联等重点领域以及芯片等“卡脖子”环节持续加大投入，以提升关键核心能力。同时，加快推动产品数字化、体系数字化、生态数字化转型，展现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年06月17日
上汽集团,(600104),上汽集团子公司上汽大通是否有上市计划？谢谢。,公司严格履行上市公司信息披露义务，未有应披露而未披露的事项。,2022年06月16日
上汽集团,(600104),工信部表示，动力电池即将迎来大规模退役潮，但市场回收利用率仅约10%，同时，平均每天有7辆锂电池汽车发生起火事故，锂电池汽车起火的主要原因可归纳为五点：电池部件老化、外部碰撞、高温天气、电池热失控以及高负荷等。请问上汽集团是否有能力研发生产更安全环保的燃料电池汽车？燃料电池行业龙头新源动力是否可以为上汽集团提供相关产品？,公司已实现多品种燃料电池车商业化落地，已相继推出燃料电池轿车、MPV、客车、轻中重型卡车等多款乘用车和商用车产品。,2022年06月16日
上汽集团,(600104),上汽集团，公司什么时候完成回购和增持？董事会决议已经公告，上汽集团什么时候分红？,回购和增持期限请关注相关公告，2021年度分红方案将在股东大会审议通过后2个月内实施，请关注公司公告。,2022年06月16日
上汽集团,(600104),年报显示，上汽集团前五名供应商采购比例为50.39%，这一数值显著高于其他车企的数据（例如15%，28%，8%）。请问造成这种情况的主要原因是什么？,上汽集团是一家具有完整汽车产业链的上市公司，具有较大的生产采购集约化优势。,2022年06月16日
上汽集团,(600104),上汽集团去年九月份推出15到30亿的回购，至今才回购13亿！比亚迪在创万亿市值新高时仍一天回购10亿，上汽集团2021年实现245.33亿利润，而比亚迪为30.45亿！请问上汽集团回购为何不能像比亚迪一样勇往直前呢？上汽集团在顾虑什么？,公司一直遵循相关法规要求，在回购期限内根据市场情况择机实施回购决策，并根据回购股份事项进展情况及时履行信息披露义务。,2022年06月14日
上汽集团,(600104),上汽集团自1997年上市以来，作为行业最早的龙头企业，为何不受资本待见？管理层是否预见到危机？对于公司现状，有哪些方面是可以向比亚迪借鉴的？上汽集团对于万亿市值有多少信心？请正面回答。,面对公司股价与内在价值的背离，公司继续保持大手笔分红；持续回购和大股东增持。公司继续坚持“长期主义”，在新能源、智能网联等重点领域以及芯片等“卡脖子”环节持续加大投入，不断提升关键核心能力。同时，加快推动产品数字化、体系数字化、生态数字化转型，展现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年06月14日
上汽集团,(600104),在资本市场，面对万亿市值的比亚迪、三千多亿市值的长城和将近一千七百亿市值的广汽，上汽集团对于上汽国际低于净资产减持是否属于国有资产流失，以及对于估值长期处于净状态有何应对措施，是否可以采取回购注销方式挽回投资者信心。在基本面方面，上汽集团前五个月销量为175万辆，对比去年减少了将近22万辆，若要完成600万辆的年度目标，后7个月平均每月需比去年多销售11万辆，请问管理层是否有信心完成600万辆的销量目标。,公司目前各项工作仍按年初提出的销量目标进行滚动安排，力争全年销量增速跑赢大盘。,2022年06月13日
上汽集团,(600104),上汽集团在国内的5月份销售数据中，一汽销量为15万辆，而上汽集团旗下大众品牌销量为7万多辆，上汽通用销量为6万多辆，荣威销量为2.5万多辆。针对这一情况，上汽集团是否考虑到可能遭到了网友抵制，原因仅在于“上汽”这一名称，同时是否有应对策略来挽回上汽集团在国内的口碑？,5月零售主要因疫情导致的生产受限所致，很多车型无法供货。面对疫情带来的严峻挑战，公司扎实做好各项防疫工作，积极推进产业链和供应链复工复产，持续加快产销恢复的步伐，6月份有望重回增长。,2022年06月13日
上汽集团,(600104),上汽集团发布的产销数据为何与乘联会发布的相差这么多，大众品牌差1万多辆，五菱品牌的差距更是达到了9/5万辆，但是比亚迪的差距较小，只有3000辆。上汽集团是否会回复统计口径不一致？如果是，请告知具体是什么口径。,公司产销快报披露的是各整车企业的批发数（含出口），5月上汽大众批发量与乘联会批发数一致，上汽通用五菱的差异在于公司产销快报中包含商用车数据，而乘联会的数据只涉及乘用车部分。,2022年06月13日
上汽集团,(600104),上汽集团自5月份以来，整个汽车板块涨幅超过50%，而上汽集团自身涨幅仅20%，明显落后于整个汽车板块。请问公司是否有什么重大事项尚未披露？,公司严格履行上市公司信息披露义务，未有应披露而未披露的事项。,2022年06月13日
上汽集团,(600104),两年多以来，同类车企的股价市值增幅较大，而上汽集团的股价则持续下跌，市值不断缩水。两年前比亚迪的市值尚不足上汽集团的一半，如今已达到上汽集团的五倍。在同一赛道上，上汽集团拥有不错的底蕴，为何会沦落至此？在未来如何来回报投资者？,公司正持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，坚持不懈地提升关键核心能力，加快推动产品数字化、体系数字化、生态数字化转型，以展现一个更具科技魅力和创新活力的“新上汽”形象给资本市场。,2022年06月13日
上汽集团,(600104),上汽集团股东及上汽集团回购进展如何？在汽车板块大涨及回购加持的背景下，上汽集团股价却一直下跌，未见上涨。,公司一直遵循相关法规要求，在回购期限内根据市场情况择机进行回购决策并实施，同时会根据回购股份事项的进展情况及时履行信息披露义务。关于回购进展，请查阅公司每月发布的回购进展公告。,2022年06月13日
上汽集团,(600104),比亚迪市值破万亿，上汽集团长期破净值仍在为达到2000亿市值努力。在新能源领域，上汽集团的销量表现相对不透明，而比亚迪已实现月销10万辆的成绩。上汽集团是否找到了新的发展动力（陈虹的灵魂）？销量增长是否带来了实际产出？请直接回答问题，避免空泛的感谢和回复。,公司产销情况敬请查阅每月产销快报。,2022年06月10日
上汽集团,(600104),上汽集团，根据乘联公布的零售数据，一汽大众5月份销售15万辆，上汽集团销售6万部，都是大众品牌，为何差距如此之大？公司能否给出解释？期待务实的回复。,5月零售主要因疫情导致的生产受限所致，许多车型无法供货。面对疫情带来的严峻挑战，公司一方面扎实做好各项防疫工作，另一方面积极推进产业链和供应链复工复产，持续加快产销恢复的步伐，预期6月份将重回增长态势。,2022年06月10日
上汽集团,(600104),上汽集团，欧盟今天把锂列为有害物质。请问上汽集团生产的锂电池汽车真的是新能源汽车吗？锂电池的污染问题非常严重，上汽集团后期该如何解决？,今年2月发布的《欧盟电池与废电池法规》规定，要求轻型交通工具电池和内部存储能量超过2kWh的电动汽车电池与可充电工业电池计算产品生产周期的碳足迹，并确定了电池碳足迹统一的计算方法、碳足迹性能分级方法以及最大碳足迹限值，涵盖了从原材料生产加工、使用、退役到回收利用的全生命周期。这些举动旨在规范锂电池产业化发展，推动欧洲本地锂电池回收行业进步，促使欧洲动力电池产业链更加完善。,2022年06月10日
上汽集团,(600104),上汽集团，截至2022年6月9日，贵公司的股东数是多少？,"公司在定期报告中会披露报告期末的股东总数，截至2022年3月31日股东总数为240,295户。",2022年06月10日
上汽集团,(600104),上汽集团：根据中国乘联发布的零售数据，上汽大众和上汽通用分别位列第六和第七。请问公司如何看待日渐下滑的销售情况？陈虹董事长对此有何应对措施？上汽集团将如何实现年初设定的600万辆汽车销售目标？,5月零售主要因疫情导致的生产受限所致，很多车型无法供货。公司目前各项工作仍按年初提出的销量目标进行滚动安排，力争全年销量增速跑赢大盘。,2022年06月09日
上汽集团,(600104),上汽集团回购的股票未提及用途，是否会用于注销，该公司已经数月没有进行新回购股票的操作，接下来是否计划继续回购？,回购用途请查阅相关公告，本公司始终遵循相关法规要求，在回购期限内根据市场情况灵活进行回购决策并实施。同时，会根据回购股份事项的进展状况，及时履行信息披露义务。,2022年06月08日
上汽集团,(600104),"据报道，王传福：上汽集团几十年碌碌无为非常可惜，比亚迪2025成世界第一。
请问上汽集团怎么看？
上汽集团是否要就此沉沦？
为何上汽集团的一个回购和一个增持行动进展缓慢？",公司一直遵循相关法规要求，在回购期限内根据市场情况择机实施回购决策，并根据回购股份事项进展情况及时履行信息披露义务。,2022年06月07日
上汽集团,(600104),上汽集团奥迪到五月底销量有多少？请回复具体的数量，不要回复还在爬坡、目前正处于产能和销量的起步阶段等信息。A7L去年底就已发布，到现在已经快半年了，这销量是否有A6L的零头？都发布半年了，上汽集团奥迪A7L还处于产能和销量的起步阶段？这就是上汽集团陈虹的效率？陈虹的灵魂？请正面回答，不要回复空话套话。,上汽奥迪A7L目前正处于产能和销量的起步阶段，且受到上海疫情的影响，生产供应受到制约。随着疫情后的生产恢复，以及Q5-etron、C级SUV等重磅新品的投放，上汽奥迪的销量将进一步提升。,2022年06月06日
上汽集团,(600104),上汽集团：作为汽车行业的龙头公司，市值却不及比亚迪公司的1/4。请问贵司作何感想？,面对公司股价与内在价值的背离，公司继续保持大手笔分红；持续回购和大股东增持；坚持“长期主义”，在新能源、智能网联等重点领域以及芯片等“卡脖子”环节持续加大投入，不断提升关键核心能力。同时，公司正加快推动产品数字化、体系数字化、生态数字化转型，致力于呈现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年06月06日
上汽集团,(600104),上汽集团2021年度营业收入达7798亿元人民币，请问子公司华域汽车去年1399亿元的营业总收入是否算入了母公司上汽集团（600104）这7798亿的营业总收入中？,华域汽车是上汽集团的子公司，其收入计入了上汽集团的收入。,2022年06月06日
上汽集团,(600104),上汽集团管理层面对上汽集团股价长年处于净资产以下有何感想？回购和增持就不用说了，要是有效去年2020年股价就上去了。,面对公司股价与内在价值的背离，公司继续保持大手笔分红并持续回购和大股东增持。我们继续坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，以提升关键核心能力。同时，我们正加快推动产品数字化、体系数字化、生态数字化转型，努力展现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年06月06日
上汽集团,(600104),上汽集团股价都跌成这样了，市值缩水那么多了，几个月过去了，怎么还没进行回购？是不看好公司发展还是资金不足以继续回购？,公司一直遵循相关法规要求，在回购期限内根据市场情况择机实施回购决策，并根据回购股份事项的进展情况及时履行信息披露义务。,2022年06月02日
上汽集团,(600104),上汽集团为什么汽车整车板块涨幅那么大，上汽集团却没涨？这会影响上汽集团汽车销量？股价和上汽集团销量成正比？,面对公司股价与内在价值的背离，公司继续保持大手笔分红和持续回购，同时大股东增持。公司坚持“长期主义”，持续加大在新能源、智能网联等重点领域以及芯片等“卡脖子”环节的投入，以提升关键核心能力。公司正加快推动产品数字化、体系数字化和生态数字化转型，致力于展现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年06月02日
上汽集团,(600104),上汽集团市值缩水，上汽集团股票跌势最猛且涨幅最少，这对上汽集团品牌造成了较大负面影响。对于关注汽车板块的投资者而言，可能不会选择购买上汽集团的车辆。你们管理层是否进行过问卷调查，了解当前公众对上汽集团的印象如何？似乎你们并不关心股价表现，但是否曾考虑过股价会对上汽集团汽车销量产生影响？,面对公司股价与内在价值的背离，公司继续保持大手笔分红；持续回购和大股东增持。公司继续坚持“长期主义”，在新能源、智能网联等重点领域以及芯片等“卡脖子”环节持续加大投入，以提升关键核心能力。同时，公司正加快推动产品数字化、体系数字化、生态数字化转型，致力于呈现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年06月02日
上汽集团,(600104),上汽集团的电动车智己非凡5月交付量有多少？小康汽车的问界M5后发布5月交付量突破5000辆。上汽集团的智己非凡应该有几万辆的交付量，毕竟是板块龙头且有陈虹背书，陈虹曾表示要与BBA对比，对于小康等品牌则不放在眼中。请直接回答此问题。,智己汽车已于6月18日开启全国批量交付，飞凡R7正按计划推进中，预计于下半年正式上市，请保持关注。,2022年06月02日
上汽集团,(600104),上汽集团，您好。上汽集团销售下滑，能否考虑给股东一些优惠政策，以刺激消费？,面对疫情带来的严峻挑战，公司在扎实做好各项防疫工作的同时，积极推进产业链和供应链复工复产。5月产销加快恢复，6月份有望重回增长。,2022年06月01日
上汽集团,(600104),有股友预测，继比亚迪、长城后，今年广汽市值将全面超越上汽集团，对此，上汽集团高管是否可以接受被广汽或者长安汽车超越？有人认为上汽集团高管不作为，消极工作，不求有功但求无过，因此在新能源车领域，上汽集团起了个大早却赶了个晚集，导致市场严重不看好上汽集团，这是否属实？,面对公司股价与内在价值的背离，公司继续保持大手笔分红和持续回购，同时大股东也在增持。公司坚持“长期主义”，在新能源、智能网联等重点领域以及芯片等“卡脖子”环节持续加大投入，不断提升关键核心能力。公司正加快推动产品数字化、体系数字化、生态数字化转型，致力于展现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年06月01日
上汽集团,(600104),面对同样是汽车板块其他上市公司市值不断提升，上汽集团却出现了破净情况，不知上汽集团董事长在面对如此尴尬的局面时是否有相应的有效措施？除了口号之外，上汽集团是否采取了实际行动？,面对公司股价与内在价值的背离，公司继续保持大手笔分红和持续回购，同时大股东增持。公司坚持“长期主义”，在新能源、智能网联等重点领域以及芯片等“卡脖子”环节持续加大投入，不断提升关键核心能力。公司正加快推动产品数字化、体系数字化、生态数字化转型，致力于展现给资本市场一个更具科技魅力和创新活力的“新上汽”。,2022年05月31日
上汽集团,(600104),上汽集团本来是一家好公司，不知道怎么这几年在上汽集团董事长带领下走到了低谷，实在太可惜了。上汽集团是否有采用绩效考核？整车销售是否盈利？,相关信息敬请查阅公司定期报告。,2022年05月31日
上汽集团,(600104),上汽集团投资那么多公司，盈利的有几家？可能分拆上市的有几家？,相关信息敬请查阅公司2021年年度报告。,2022年05月31日
上汽集团,(600104),上汽集团在回答问题时声称尊重并维护小股东权益，但实际上并不在乎。否则，为何上汽集团进行机构调研的信息不公布给散户股东共享？,公司严格按照相关法律法规履行上市公司信息披露义务，敬请查阅相关信息发布。,2022年05月31日
